Instant,Hour,Normalised,Holiday_0,Holiday_1,Holiday_2,Holiday_3,Holiday_4
2518,22,1,0,0,0,0,1
2519,23,1,0,0,0,0,1
2520,0,1,0,0,0,0,1
2521,1,1,0,0,0,0,1
2522,2,1,0,0,0,0,1
2523,3,1,0,0,0,0,1
2524,4,1,0,0,0,0,1
2525,5,1,0,0,0,0,1
2526,6,25,0,0,0,0,1
2527,7,91,0,0,0,0,1
2528,8,92,0,0,0,0,1
2529,9,100,0,0,0,0,1
2530,10,100,0,0,0,0,1
2531,11,100,0,0,0,0,1
2532,12,100,0,0,0,0,1
2533,13,100,0,0,0,0,1
2534,14,100,0,0,0,0,1
2535,15,95,0,0,0,0,1
2536,16,91,0,0,0,0,1
2537,17,81,0,0,0,0,1
2538,18,63,0,0,0,0,1
2539,19,25,0,0,0,0,1
2540,20,12,0,0,0,0,1
2541,21,1,0,0,0,0,1
2542,22,1,0,0,0,0,1
2543,23,1,0,0,0,0,1
2544,0,1,0,0,0,0,1
2545,1,1,0,0,0,0,1
2546,2,1,0,0,0,0,1
2547,3,1,0,0,0,0,1
2548,4,1,0,0,0,0,1
2549,5,16,0,0,0,0,1
2550,6,25,0,0,0,0,1
2551,7,81,0,0,0,0,1
2552,8,83,0,0,0,0,1
2553,9,100,0,0,0,0,1
2554,10,100,0,0,0,0,1
2555,11,100,0,0,0,0,1
2556,12,100,0,0,0,0,1
2557,13,100,0,0,0,0,1
2558,14,97,0,0,0,0,1
2559,15,94,0,0,0,0,1
2560,16,91,0,0,0,0,1
2561,17,76,0,0,0,0,1
2562,18,63,0,0,0,0,1
2563,19,44,0,0,0,0,1
2564,20,14,0,0,0,0,1
2565,21,3,0,0,0,0,1
2566,22,3,0,0,0,0,1
2567,23,3,0,0,0,0,1
2568,0,3,0,0,0,0,1
2569,1,3,0,0,0,0,1
2570,2,3,0,0,0,0,1
2571,3,3,0,0,0,0,1
2572,4,3,0,0,0,0,1
2573,5,25,0,0,0,0,1
2574,6,44,0,0,0,0,1
2575,7,72,0,0,0,0,1
2576,8,91,0,0,0,0,1
2577,9,93,0,0,0,0,1
2578,10,100,0,0,0,0,1
2579,11,100,0,0,0,0,1
2580,12,100,0,0,0,0,1
2581,13,100,0,0,0,0,1
2582,14,100,0,0,0,0,1
2583,15,96,0,0,0,0,1
2584,16,91,0,0,0,0,1
2585,17,72,0,0,0,0,1
2586,18,72,0,0,0,0,1
2587,19,31,0,0,0,0,1
2588,20,16,0,0,0,0,1
2589,21,2,0,0,0,0,1
2590,22,2,0,0,0,0,1
2591,23,2,0,0,0,0,1
2592,1,2,0,1,0,0,0
2593,2,2,0,1,0,0,0
2594,3,2,0,1,0,0,0
2595,4,2,0,1,0,0,0
2596,5,2,0,1,0,0,0
2597,6,2,0,1,0,0,0
2598,7,11,0,1,0,0,0
2599,8,16,0,1,0,0,0
2600,9,35,0,1,0,0,0
2601,10,44,0,1,0,0,0
2602,11,44,0,1,0,0,0
2603,12,44,0,1,0,0,0
2604,13,44,0,1,0,0,0
2605,14,44,0,1,0,0,0
2606,15,44,0,1,0,0,0
2607,16,44,0,1,0,0,0
2608,17,30,0,1,0,0,0
2609,18,25,0,1,0,0,0
2610,19,16,0,1,0,0,0
2611,20,3,0,1,0,0,0
2612,21,1,0,1,0,0,0
2613,22,1,0,1,0,0,0
2614,23,1,0,1,0,0,0
2615,0,1,0,1,0,0,0
2616,1,1,0,1,0,0,0
2617,2,1,0,1,0,0,0
2618,3,1,0,1,0,0,0
2619,4,1,0,1,0,0,0
2620,5,1,0,1,0,0,0
2621,6,1,0,1,0,0,0
2622,7,4,0,1,0,0,0
2623,8,16,0,1,0,0,0
2624,9,25,0,1,0,0,0
2625,10,35,0,1,0,0,0
2626,11,39,0,1,0,0,0
2627,12,39,0,1,0,0,0
2628,13,39,0,1,0,0,0
2629,14,30,0,1,0,0,0
2630,15,25,0,1,0,0,0
2631,16,25,0,1,0,0,0
2632,17,25,0,1,0,0,0
2633,18,21,0,1,0,0,0
2634,19,16,0,1,0,0,0
2635,20,3,0,1,0,0,0
2636,21,3,0,1,0,0,0
2637,22,3,0,1,0,0,0
2638,23,3,0,1,0,0,0
2639,0,3,1,0,0,0,0
2640,1,3,1,0,0,0,0
2641,2,3,1,0,0,0,0
2642,3,3,1,0,0,0,0
2643,4,3,1,0,0,0,0
2644,5,3,1,0,0,0,0
2645,6,16,1,0,0,0,0
2646,7,35,1,0,0,0,0
2647,8,72,1,0,0,0,0
2648,9,91,1,0,0,0,0
2649,10,100,1,0,0,0,0
2650,11,100,1,0,0,0,0
2651,12,100,1,0,0,0,0
2652,13,100,1,0,0,0,0
2653,14,100,1,0,0,0,0
2654,15,95,1,0,0,0,0
2655,16,95,1,0,0,0,0
2656,17,91,1,0,0,0,0
2657,18,81,1,0,0,0,0
2658,19,58,1,0,0,0,0
2659,20,53,1,0,0,0,0
2660,21,35,1,0,0,0,0
2661,22,16,1,0,0,0,0
2662,23,1,1,0,0,0,0
2663,0,1,1,0,0,0,0
2664,1,1,1,0,0,0,0
2665,2,1,1,0,0,0,0
2666,3,1,1,0,0,0,0
2667,4,1,1,0,0,0,0
2668,5,1,1,0,0,0,0
2669,6,16,1,0,0,0,0
2670,7,31,1,0,0,0,0
2671,8,72,1,0,0,0,0
2672,9,81,1,0,0,0,0
2673,10,100,1,0,0,0,0
2674,11,100,1,0,0,0,0
2675,12,100,1,0,0,0,0
2676,13,100,1,0,0,0,0
2677,14,100,1,0,0,0,0
2678,15,98,1,0,0,0,0
2679,16,96,1,0,0,0,0
2680,17,72,1,0,0,0,0
2681,18,17,1,0,0,0,0
2682,19,11,1,0,0,0,0
2683,20,8,1,0,0,0,0
2684,21,2,1,0,0,0,0
2685,22,2,1,0,0,0,0
2686,23,2,1,0,0,0,0
2687,0,2,1,0,0,0,0
2688,1,2,1,0,0,0,0
2689,2,2,1,0,0,0,0
2690,3,2,1,0,0,0,0
2691,4,2,1,0,0,0,0
2692,5,2,1,0,0,0,0
2693,6,25,1,0,0,0,0
2694,7,44,1,0,0,0,0
2695,8,72,1,0,0,0,0
2696,9,81,1,0,0,0,0
2697,10,100,1,0,0,0,0
2698,11,100,1,0,0,0,0
2699,12,100,1,0,0,0,0
2700,13,100,1,0,0,0,0
2701,14,98,1,0,0,0,0
2702,15,97,1,0,0,0,0
2703,16,95,1,0,0,0,0
2704,17,81,1,0,0,0,0
2705,18,67,1,0,0,0,0
2706,19,39,1,0,0,0,0
2707,20,35,1,0,0,0,0
2708,21,12,1,0,0,0,0
2709,22,1,1,0,0,0,0
2710,23,1,1,0,0,0,0
2711,0,1,1,0,0,0,0
2712,1,1,1,0,0,0,0
2713,2,1,1,0,0,0,0
2714,3,1,1,0,0,0,0
2715,4,1,1,0,0,0,0
2716,5,1,1,0,0,0,0
2717,6,16,1,0,0,0,0
2718,7,25,1,0,0,0,0
2719,8,81,1,0,0,0,0
2720,9,83,1,0,0,0,0
2721,10,100,1,0,0,0,0
2722,11,100,1,0,0,0,0
2723,12,100,1,0,0,0,0
2724,13,100,1,0,0,0,0
2725,14,81,1,0,0,0,0
2726,15,63,1,0,0,0,0
2727,16,33,1,0,0,0,0
2728,17,25,1,0,0,0,0
2729,18,11,1,0,0,0,0
2730,19,8,1,0,0,0,0
2731,20,2,1,0,0,0,0
2732,21,2,1,0,0,0,0
2733,22,2,1,0,0,0,0
2734,23,2,1,0,0,0,0
2735,0,2,1,0,0,0,0
2736,1,2,1,0,0,0,0
2737,2,2,1,0,0,0,0
2738,3,2,1,0,0,0,0
2739,4,2,1,0,0,0,0
2740,5,2,1,0,0,0,0
2741,6,16,1,0,0,0,0
2742,7,25,1,0,0,0,0
2743,8,63,1,0,0,0,0
2744,9,63,1,0,0,0,0
2745,10,63,1,0,0,0,0
2746,11,63,1,0,0,0,0
2747,12,63,1,0,0,0,0
2748,13,63,1,0,0,0,0
2749,14,63,1,0,0,0,0
2750,15,49,1,0,0,0,0
2751,16,37,1,0,0,0,0
2752,17,18,1,0,0,0,0
2753,18,16,1,0,0,0,0
2754,19,10,1,0,0,0,0
2755,20,3,1,0,0,0,0
2756,21,3,1,0,0,0,0
2757,22,3,1,0,0,0,0
2758,23,3,1,0,0,0,0
2759,0,3,0,1,0,0,0
2760,1,3,0,1,0,0,0
2761,2,3,0,1,0,0,0
2762,3,3,0,1,0,0,0
2763,4,3,0,1,0,0,0
2764,5,3,0,1,0,0,0
2765,6,16,0,1,0,0,0
2766,7,25,0,1,0,0,0
2767,8,63,0,1,0,0,0
2768,9,63,0,1,0,0,0
2769,10,63,0,1,0,0,0
2770,11,63,0,1,0,0,0
2771,12,63,0,1,0,0,0
2772,13,63,0,1,0,0,0
2773,14,63,0,1,0,0,0
2774,15,49,0,1,0,0,0
2775,16,37,0,1,0,0,0
2776,17,18,0,1,0,0,0
2777,18,11,0,1,0,0,0
2778,19,2,0,1,0,0,0
2779,20,2,0,1,0,0,0
2780,21,2,0,1,0,0,0
2781,22,2,0,1,0,0,0
2782,23,2,0,1,0,0,0
2783,0,2,0,1,0,0,0
2784,1,2,0,1,0,0,0
2785,2,2,0,1,0,0,0
2786,3,2,0,1,0,0,0
2787,4,2,0,1,0,0,0
2788,5,2,0,1,0,0,0
2789,6,16,0,1,0,0,0
2790,7,25,0,1,0,0,0
2791,8,63,0,1,0,0,0
2792,9,63,0,1,0,0,0
2793,10,63,0,1,0,0,0
2794,11,63,0,1,0,0,0
2795,12,63,0,1,0,0,0
2796,13,63,0,1,0,0,0
2797,14,63,0,1,0,0,0
2798,15,49,0,1,0,0,0
2799,16,37,0,1,0,0,0
2800,17,18,0,1,0,0,0
2801,18,11,0,1,0,0,0
2802,19,1,0,1,0,0,0
2803,20,1,0,1,0,0,0
2804,21,1,0,1,0,0,0
2805,22,1,0,1,0,0,0
2806,23,1,0,1,0,0,0
2807,0,1,1,0,0,0,0
2808,1,1,1,0,0,0,0
2809,2,1,1,0,0,0,0
2810,3,1,1,0,0,0,0
2811,4,1,1,0,0,0,0
2812,5,1,1,0,0,0,0
2813,6,16,1,0,0,0,0
2814,7,35,1,0,0,0,0
2815,8,72,1,0,0,0,0
2816,9,91,1,0,0,0,0
2817,10,100,1,0,0,0,0
2818,11,100,1,0,0,0,0
2819,12,100,1,0,0,0,0
2820,13,100,1,0,0,0,0
2821,14,100,1,0,0,0,0
2822,15,95,1,0,0,0,0
2823,16,95,1,0,0,0,0
2824,17,91,1,0,0,0,0
2825,18,81,1,0,0,0,0
2826,19,58,1,0,0,0,0
2827,20,53,1,0,0,0,0
2828,21,16,1,0,0,0,0
2829,22,0,1,0,0,0,0
2830,23,0,1,0,0,0,0
